brand,product,url,imgsrc,name,categories,specific,hex,lightness,hue,sat,description,brand_prod_hex,lighttodark,id,rgb,L,A,B,L_s,A_s,B_s,brand_popularity,light_bucket,lab_vec,kmeans_cluster,hier_cluster,Cluster,text_features
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097335+sw.jpg,warm,descriptor,4.20,#906131,0.37843137254902,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#906131,,3318,"(144, 97, 49)",45.22254090094194,14.07761231382021,34.498716368398085,-1.3663497490329273,0.16187262239347897,1.2641407133421385,38,mid,"(45.22254090094194, 14.07761231382021, 34.498716368398085)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097343+sw.jpg,warm,descriptor,4.30,#a06c38,0.423529411764706,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#a06c38,,3319,"(160, 108, 56)",50.0797651113141,15.386670178074436,36.88078118882804,-1.0643516965538196,0.3996766506906439,1.5581054326759594,38,mid,"(50.0797651113141, 15.386670178074436, 36.88078118882804)",7,0,7,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2172989+sw.jpg,warm,descriptor,4.35,#905a2e,0.372549019607843,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#905a2e,,3320,"(144, 90, 46)",43.418830047204864,17.940988880053244,34.05142373428449,-1.4784955223124128,0.8636953113412171,1.2089414372688891,38,mid,"(43.418830047204864, 17.940988880053244, 34.05142373428449)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097350+sw.jpg,neutral,descriptor,4.40,#73491e,0.284313725490196,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#73491e,,3321,"(115, 73, 30)",35.01187122276114,13.677817436927835,32.19200728010488,-2.0011984246887318,0.08924570893634247,0.9794754582620974,38,dark,"(35.01187122276114, 13.677817436927835, 32.19200728010488)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2172997+sw.jpg,neutral,descriptor,4.45,#6b3e0d,0.235294117647059,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#6b3e0d,,3322,"(107, 62, 13)",30.880094164776175,15.75744618934108,35.81934683814632,-2.2580917799768767,0.46703198423458525,1.4271164485335768,38,dark,"(30.880094164776175, 15.75744618934108, 35.81934683814632)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097368+sw.jpg,warm,descriptor,4.50,#723c1b,0.276470588235294,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#723c1b,,3323,"(114, 60, 27)",31.552853087936143,20.8266397814712,30.061500293503997,-2.216262974926371,1.3879039253030425,0.7165548681155077,38,dark,"(31.552853087936143, 20.8266397814712, 30.061500293503997)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2173003+sw.jpg,cool,descriptor,4.55,#6f3a1e,0.276470588235294,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#6f3a1e,,3324,"(111, 58, 30)",30.640540092367516,20.81971157047105,27.246770032340674,-2.272986061195431,1.3866453434406836,0.36919597841327867,38,dark,"(30.640540092367516, 20.81971157047105, 27.246770032340674)",6,4,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097376+sw.jpg,neutral,descriptor,4.60,#532e15,0.203921568627451,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#532e15,,3325,"(83, 46, 21)",23.16071018017101,14.4626623866555,22.94128313557917,-2.738044697264702,0.23182098825010566,-0.16213349522106674,38,dark,"(23.16071018017101, 14.4626623866555, 22.94128313557917)",5,2,5,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2097384+sw.jpg,cool,descriptor,4.70,#542911,0.198039215686275,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#542911,,3326,"(84, 41, 17)",21.986098960673743,17.82156899645482,24.054920710001255,-2.811076183015512,0.8420014426789156,-0.02470224053946812,38,dark,"(21.986098960673743, 17.82156899645482, 24.054920710001255)",6,2,6,descriptor No description
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2173011+sw.jpg,neutral,descriptor,4.75,#3a2115,0.154901960784314,,,No description,Beautyblender||Bounce™ Liquid Whip Long Wear Foundation||#3a2115,,3327,"(58, 33, 21)",15.703846386666122,10.524351322978076,13.118696722292395,-3.2016754142556105,-0.4836143345141304,-1.374314554841798,38,very_dark,"(15.703846386666122, 10.524351322978076, 13.118696722292395)",5,2,5,descriptor No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687870+sw.jpg,opal,gem,01,#ecd0c4,0.847058823529412,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#ecd0c4,,3328,"(236, 208, 196)",85.46928736586212,7.865291409042186,9.529018888181252,1.1359928492501818,-0.9666603298702716,-1.817307805047665,370,very_light,"(85.46928736586212, 7.865291409042186, 9.529018888181252)",2,3,2,gem No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1826411+sw.jpg,birch,wood,1.5,#f5d4b6,0.837254901960784,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#f5d4b6,,3329,"(245, 212, 182)",86.93724741144962,7.06792898270897,19.09703529966855,1.227263306549208,-1.111509539498499,-0.6365425988025297,370,very_light,"(86.93724741144962, 7.06792898270897, 19.09703529966855)",3,3,3,wood No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687888+sw.jpg,vanilla,food,02,#dcbbaf,0.774509803921569,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#dcbbaf,,3330,"(220, 187, 175)",78.37578827435769,9.921101574534907,10.44777687839764,0.6949543428699057,-0.5932009495647673,-1.703926157154088,370,light,"(78.37578827435769, 9.921101574534907, 10.44777687839764)",3,3,3,food No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687896+sw.jpg,buttercream,food,03,#e2c4b2,0.792156862745098,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#e2c4b2,,3331,"(226, 196, 178)",81.21692534018455,7.817756007993005,12.94186508815316,0.8716021201896549,-0.9752956317655447,-1.3961369088152298,370,very_light,"(81.21692534018455, 7.817756007993005, 12.94186508815316)",3,3,3,food No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s2176972+sw.jpg,cashew,food,3.5,#d3a78a,0.684313725490196,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#d3a78a,,3332,"(211, 167, 138)",71.77361990705538,12.141054543155171,21.161558291363924,0.28446433814523214,-0.18992331533360038,-0.38176493003094364,370,light,"(71.77361990705538, 12.141054543155171, 21.161558291363924)",1,1,1,food No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687904+sw.jpg,suede,textile,04,#d6ada1,0.735294117647059,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#d6ada1,,3333,"(214, 173, 161)",74.03470131277271,13.130954497251823,11.8081202761954,0.42504713841317326,-0.010097653593680542,-1.5360495478773282,370,light,"(74.03470131277271, 13.130954497251823, 11.8081202761954)",1,1,1,textile No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1826429+sw.jpg,wheat,food,4.5,#d3a886,0.676470588235294,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#d3a886,,3334,"(211, 168, 134)",71.94487946972525,11.113963902629475,23.566466653140395,0.29511240629170193,-0.3765050535537619,-0.08498114584089972,370,light,"(71.94487946972525, 11.113963902629475, 23.566466653140395)",0,7,0,food No description
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687912+sw.jpg,natural,skin,05,#d4ab9a,0.717647058823529,,,No description,Bareminerals||COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30||#d4ab9a,,3335,"(212, 171, 154)",73.19210655409498,12.465772462917135,14.416031309098054,0.3726587854920957,-0.1309349149822816,-1.2142137068625445,370,light,"(73.19210655409498, 12.465772462917135, 14.416031309098054)",1,1,1,skin No description
